date,site,lst
2014-05-01,Upper_Galilee_Forest,29.63
2014-06-01,Upper_Galilee_Forest,32.83
2014-07-01,Upper_Galilee_Forest,32.46
2014-08-01,Upper_Galilee_Forest,33.48
2014-09-01,Upper_Galilee_Forest,31.54
2014-10-01,Upper_Galilee_Forest,28.51
2014-11-01,Upper_Galilee_Forest,20.2
2014-12-01,Upper_Galilee_Forest,17.55
2015-01-01,Upper_Galilee_Forest,15.39
2015-02-01,Upper_Galilee_Forest,16.36
2015-03-01,Upper_Galilee_Forest,20.94
2015-04-01,Upper_Galilee_Forest,24.96
2015-05-01,Upper_Galilee_Forest,30.4
2015-06-01,Upper_Galilee_Forest,31.09
2015-07-01,Upper_Galilee_Forest,33.76
2015-08-01,Upper_Galilee_Forest,34.48
2015-09-01,Upper_Galilee_Forest,32.82
2015-10-01,Upper_Galilee_Forest,30.25
2015-11-01,Upper_Galilee_Forest,22.24
2015-12-01,Upper_Galilee_Forest,16.36
2016-01-01,Upper_Galilee_Forest,14.64
2016-02-01,Upper_Galilee_Forest,19.06
2016-03-01,Upper_Galilee_Forest,19.51
2016-04-01,Upper_Galilee_Forest,27.36
2016-05-01,Upper_Galilee_Forest,29.77
2016-06-01,Upper_Galilee_Forest,34.7
2016-07-01,Upper_Galilee_Forest,34.43
2016-08-01,Upper_Galilee_Forest,32.28
2016-09-01,Upper_Galilee_Forest,33.42
2016-10-01,Upper_Galilee_Forest,30.75
2016-11-01,Upper_Galilee_Forest,22.09
2016-12-01,Upper_Galilee_Forest,15.89
2017-01-01,Upper_Galilee_Forest,13.87
2017-02-01,Upper_Galilee_Forest,16.25
2017-03-01,Upper_Galilee_Forest,21.67
2017-04-01,Upper_Galilee_Forest,27.66
2017-05-01,Upper_Galilee_Forest,31.81
2017-06-01,Upper_Galilee_Forest,33.3
2017-07-01,Upper_Galilee_Forest,35.6
2017-08-01,Upper_Galilee_Forest,34.18
2017-09-01,Upper_Galilee_Forest,32.23
2017-10-01,Upper_Galilee_Forest,28.47
2017-11-01,Upper_Galilee_Forest,22.28
2017-12-01,Upper_Galilee_Forest,19.27
2018-01-01,Upper_Galilee_Forest,14.88
2018-02-01,Upper_Galilee_Forest,18.07
2018-03-01,Upper_Galilee_Forest,22.78
2018-04-01,Upper_Galilee_Forest,26.95
2018-05-01,Upper_Galilee_Forest,31.45
2018-06-01,Upper_Galilee_Forest,31.82
2018-07-01,Upper_Galilee_Forest,32.41
2018-08-01,Upper_Galilee_Forest,32.04
2018-09-01,Upper_Galilee_Forest,33.24
2018-10-01,Upper_Galilee_Forest,27.8
2018-11-01,Upper_Galilee_Forest,22.75
2018-12-01,Upper_Galilee_Forest,15.72
2019-01-01,Upper_Galilee_Forest,13.97
2019-02-01,Upper_Galilee_Forest,15.91
2019-03-01,Upper_Galilee_Forest,18.83
2019-04-01,Upper_Galilee_Forest,22.95
2019-05-01,Upper_Galilee_Forest,30.6
2019-06-01,Upper_Galilee_Forest,31.98
2019-07-01,Upper_Galilee_Forest,33.43
2019-08-01,Upper_Galilee_Forest,32.42
2019-09-01,Upper_Galilee_Forest,32.52
2019-10-01,Upper_Galilee_Forest,29.97
2019-11-01,Upper_Galilee_Forest,24.06
2019-12-01,Upper_Galilee_Forest,17.11
2020-01-01,Upper_Galilee_Forest,13.06
2020-02-01,Upper_Galilee_Forest,14.91
2020-03-01,Upper_Galilee_Forest,20.98
2020-04-01,Upper_Galilee_Forest,24.19
2020-05-01,Upper_Galilee_Forest,30.82
2020-06-01,Upper_Galilee_Forest,31.52
2020-07-01,Upper_Galilee_Forest,33.56
2020-08-01,Upper_Galilee_Forest,33.63
2020-09-01,Upper_Galilee_Forest,34.7
2020-10-01,Upper_Galilee_Forest,32.49
2020-11-01,Upper_Galilee_Forest,21.12
2020-12-01,Upper_Galilee_Forest,17.27
2021-01-01,Upper_Galilee_Forest,17.87
2021-02-01,Upper_Galilee_Forest,18.14
2021-03-01,Upper_Galilee_Forest,19.82
2021-04-01,Upper_Galilee_Forest,27.36
2021-05-01,Upper_Galilee_Forest,31.06
2021-06-01,Upper_Galilee_Forest,31.88
2021-07-01,Upper_Galilee_Forest,33.48
2021-08-01,Upper_Galilee_Forest,34.79
2021-09-01,Upper_Galilee_Forest,32.47
2021-10-01,Upper_Galilee_Forest,29.13
2021-11-01,Upper_Galilee_Forest,25.53
2021-12-01,Upper_Galilee_Forest,16.34
2022-01-01,Upper_Galilee_Forest,13.77
2022-02-01,Upper_Galilee_Forest,16.73
2022-03-01,Upper_Galilee_Forest,15.34
2022-04-01,Upper_Galilee_Forest,25.44
2022-05-01,Upper_Galilee_Forest,29.34
2022-06-01,Upper_Galilee_Forest,33.16
2022-07-01,Upper_Galilee_Forest,33.91
2022-08-01,Upper_Galilee_Forest,33.32
2022-09-01,Upper_Galilee_Forest,32.38
2022-10-01,Upper_Galilee_Forest,28.64
2022-11-01,Upper_Galilee_Forest,22.18
2022-12-01,Upper_Galilee_Forest,18.39
2023-01-01,Upper_Galilee_Forest,16.42
2023-02-01,Upper_Galilee_Forest,15.74
2023-03-01,Upper_Galilee_Forest,21.1
2023-04-01,Upper_Galilee_Forest,23.46
2023-05-01,Upper_Galilee_Forest,29.22
2023-06-01,Upper_Galilee_Forest,31.79
2023-07-01,Upper_Galilee_Forest,35.47
2023-08-01,Upper_Galilee_Forest,32.89
2023-09-01,Upper_Galilee_Forest,33.19
2023-10-01,Upper_Galilee_Forest,27.86
2023-11-01,Upper_Galilee_Forest,24.53
2023-12-01,Upper_Galilee_Forest,18.62
2024-01-01,Upper_Galilee_Forest,15.04
2024-02-01,Upper_Galilee_Forest,15.45
2024-03-01,Upper_Galilee_Forest,20.14
2024-04-01,Upper_Galilee_Forest,25.73
2024-05-01,Upper_Galilee_Forest,27.86
2024-06-01,Upper_Galilee_Forest,33.17
2024-07-01,Upper_Galilee_Forest,32.66
2024-08-01,Upper_Galilee_Forest,32.15
2024-09-01,Upper_Galilee_Forest,30.32
2024-10-01,Upper_Galilee_Forest,26.73
2024-11-01,Upper_Galilee_Forest,21.05
2024-12-01,Upper_Galilee_Forest,15.13
2025-01-01,Upper_Galilee_Forest,14.22
2025-02-01,Upper_Galilee_Forest,13.93
2025-03-01,Upper_Galilee_Forest,19.79
2025-04-01,Upper_Galilee_Forest,21.47
2025-05-01,Upper_Galilee_Forest,29.04
2025-06-01,Upper_Galilee_Forest,32.08
2025-07-01,Upper_Galilee_Forest,33.14
2025-08-01,Upper_Galilee_Forest,32.53
2025-09-01,Upper_Galilee_Forest,30.78
2025-10-01,Upper_Galilee_Forest,26.12
2025-11-01,Upper_Galilee_Forest,23.7
2025-12-01,Upper_Galilee_Forest,14.21
2026-01-01,Upper_Galilee_Forest,11.84
2026-02-01,Upper_Galilee_Forest,14.25
2026-03-01,Upper_Galilee_Forest,14.94
2026-04-01,Upper_Galilee_Forest,20.86
2026-05-01,Upper_Galilee_Forest,23.86
